group_id	structure	center_size	coset_count	is_ac	adjacency
SmallGroup(128,1)	C128	128	1	true	
SmallGroup(128,5)	(C8 x C2) : C8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,6)	(C4 x C4) : C8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,7)	(C8 x C2) : C8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,8)	(C4 x C4) : C8	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,9)	(C8 x C2) : C8	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,10)	(C8 : C2) : C8	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,11)	(C4 : C4) : C8	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,12)	(C4 x C2 x C2) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,13)	(C8 x C2) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,14)	((C4 x C2) : C2) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,15)	(C8 : C2) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,42)	C16 x C8	128	1	true	
SmallGroup(128,43)	C16 : C8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,44)	C8 : C16	32	4	true	;3,4;2,4;2,3
SmallGroup(128,45)	C16 : C8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,46)	(C2 x C2 x C2) : C16	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,54)	(C4 x C2) : C16	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,61)	D8 : C16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,69)	Q8 : C16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,99)	C8 : C16	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,102)	C8 : C16	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,106)	(C4 x C2) : C16	32	4	true	;3,4;2,4;2,3
SmallGroup(128,107)	(C16 x C2) : C4	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,108)	(C16 : C2) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,109)	(C16 : C2) : C4	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,110)	(C16 : C2) : C4	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,111)	(C16 : C2) : C4	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,128)	C32 x C4	128	1	true	
SmallGroup(128,129)	C32 : C4	32	4	true	;3,4;2,4;2,3
SmallGroup(128,130)	C32 : C4	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,131)	(C2 x C2) : C32	32	4	true	;3,4;2,4;2,3
SmallGroup(128,132)	(C32 : C2) : C2	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,133)	(C32 : C2) : C2	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,153)	C4 : C32	32	4	true	;3,4;2,4;2,3
SmallGroup(128,154)	C16 . D8 = C4 . (C16 x C2)	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,159)	C64 x C2	128	1	true	
SmallGroup(128,160)	C64 : C2	32	4	true	;3,4;2,4;2,3
SmallGroup(128,164)	C4 x ((C4 x C2) : C4)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,165)	(C2 x C2) : ((C4 x C2) : C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,166)	((C4 x C2) : C4) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,167)	C4 : ((C4 x C2) : C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,168)	(C4 x C2) : (C4 x C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,169)	(C2 x C2 x C2) : (C4 x C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,179)	C8 x C8 x C2	128	1	true	
SmallGroup(128,180)	C2 x (C8 : C8)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,181)	C8 x (C8 : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,182)	(C8 x C2) : C8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,183)	C8 : (C8 : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,184)	(C8 : C8) : C2	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,185)	(C8 : C8) : C2	16	8	true	;4,6,7,8;4,6,7,8;2,3,5,6,7,8;4,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,186)	(C8 : C8) : C2	16	8	true	;4,6,7,8;4,6,7,8;2,3,5,6,7,8;4,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,187)	C8 : (C8 : C2)	16	8	true	;4,6,7,8;4,6,7,8;2,3,5,6,7,8;4,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,188)	C2 x ((C2 x C2 x C2) : C8)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,189)	C2 x ((C4 x C2) : C8)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,190)	(C4 x C2 x C2) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,191)	(C4 x C2) : (C8 x C2)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,192)	(C2 x D8) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,193)	(C2 x Q8) : C8	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,206)	C2 x (D8 : C8)	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,207)	C2 x (Q8 : C8)	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,208)	Q8 : (C8 x C2)	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,209)	Q8 : (C8 x C2)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,8,9,10,12,13,14,16;2,3,6,11,12,13,14,15;3,5,7,8,9,10,11,12,13,14,15,16;2,6,8,9,10,11,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,210)	(C2 x D8) : C8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,8,9,10,12,13,14,16;2,3,6,11,12,13,14,15;3,5,7,8,9,10,11,12,13,14,15,16;2,6,8,9,10,11,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,211)	(C2 x Q8) : C8	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,8,9,10,12,13,14,16;2,3,6,11,12,13,14,15;3,5,7,8,9,10,11,12,13,14,15,16;2,6,8,9,10,11,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,4,5,6,8,9,10,11,12,15,16;2,3,5,6,7,8,9,10,12,13,14,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,294)	C2 x (C8 : C8)	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,295)	C2 x (C8 : C8)	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,296)	(C8 x C2) : C8	16	8	true	;3,4,5,6,7,8;2,5,7,8;2,5,7,8;2,3,4,6,7,8;2,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,297)	C8 : (C8 x C2)	8	16	false	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,7,9,10,11,12,13,14,15,16;3,6,8,10,12,13,15,16;2,6,7,10,11,13,14,16;2,3,4,5,7,8,10,11,12,13,14,15;3,5,6,8,9,10,11,12,13,14,15,16;2,4,6,7,9,10,11,12,13,14,15,16;2,3,7,8,11,12,14,15;2,3,4,5,6,7,8,11,12,14,15,16;2,3,5,6,7,8,9,10,12,13,15,16;2,3,4,6,7,8,9,10,11,13,14,16;2,3,4,5,6,7,8,11,12,14,15,16;2,3,5,6,7,8,9,10,12,13,15,16;2,3,4,6,7,8,9,10,11,13,14,16;2,3,4,5,7,8,10,11,12,13,14,15
SmallGroup(128,307)	C8 x D16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,308)	C8 x QD16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,309)	C8 x Q16	16	8	true	;3,4,5,6,7,8;2,4,5,6,7,8;2,3,7,8;2,3,7,8;2,3,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,310)	C8 : (C8 x C2)	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,311)	Q16 : C8	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,312)	C8 : (C8 x C2)	8	16	false	;3,4,5,6,8,9,10,12,13,14,15,16;2,5,7,8,9,10,11,12,13,14,15,16;2,8,9,10,11,12,13,16;2,3,6,11,12,13,14,15;2,5,7,8,9,10,11,12,13,14,15,16;3,6,8,9,10,14,15,16;2,3,4,6,7,9,10,11,12,13,14,15;2,3,4,6,7,8,11,12,13,14,15,16;2,3,4,6,7,8,11,12,13,14,15,16;3,4,5,6,8,9,10,12,13,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,4,5,6,8,9,10,11,14,15,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,5,6,7,8,9,10,11,12,13,16;2,3,4,6,7,9,10,11,12,13,14,15
SmallGroup(128,456)	C8 x C4 x C4	128	1	true	
SmallGroup(128,457)	C4 x (C8 : C4)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,458)	(C8 : C4) : C4	32	4	true	;3,4;2,4;2,3
SmallGroup(128,459)	C2 x ((C4 x C2) : C8)	32	4	true	;3,4;2,4;2,3
