# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# MAX_Q_ORDER=16
q_order	q_id	structure	cover_order	exterior_order	all_exterior_subgroups	normal_kernel_count	kernel_serial	kernel_order	kernel_index	adjacency
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1237	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,9,10,14,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,4,5,6,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1238	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1239	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;4,7,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1240	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1241	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1242	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1243	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,10,11,12,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1244	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1245	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;3,4,6,7,10,11,13,14;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1246	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,11,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1247	8	8	;3,6,9,10,12,13,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;3,4,6,7,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1248	8	8	;3,4,5,6,7,8,9,10,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1249	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,12,13,14,15;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1250	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,5,6,7,10,11,12,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1251	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,12,13,14,15;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1252	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,4,5,6,7,8,9,10,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1253	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1254	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,5,7,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1255	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;5,8,10,11,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1256	8	8	;3,4,5,6,7,8,9,10,12,13,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1257	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,4,5,6,7,9,10,11,12,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1258	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,4,5,6,7,9,10,11,12,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;4,7,9,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1259	8	8	;3,4,5,6,7,8,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,5,6,7,9,10,11,12,13,15,16;3,4,5,6,7,8,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;3,4,5,6,7,8,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;3,6,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1260	8	8	;3,4,5,6,7,8,9,10,12,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,8,10,11,12,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;3,6,9,10,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1261	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1262	8	8	;3,4,5,6,7,8,9,11,12,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,7,8,9,10,11,12,13,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;3,4,5,6,7,8,9,11,12,14,15,16;2,3,5,6,7,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1263	8	8	;3,4,5,6,7,8,9,10,12,13,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,10,11,12,13,14,15;2,3,4,5,6,7,8,9,11,12,13,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;3,4,5,6,7,8,9,10,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1264	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,8,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1265	8	8	;5,8,10,11,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;4,5,7,8,9,10,11,12,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1266	8	8	;3,5,6,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;3,5,6,8,9,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,8,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1267	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,7,8,9,10,11,12,13,14,15,16;2,3,5,6,7,8,9,10,11,12,13,14,15,16;2,3,4,8,10,11,12,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,5,6,7,10,11,12,13,14,15;3,4,6,7,10,11,13,14;2,3,4,5,6,7,8,9,11,12,13,14,15,16;2,3,4,5,6,7,8,9,10,12,13,14,15,16;3,4,5,6,7,8,10,11,13,14,15,16;2,3,4,7,8,9,10,11,12,14,15,16;2,3,4,6,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1268	8	8	;4,5,7,8,9,10,11,12,13,14,15,16;5,8,10,11,13,14,15,16;2,5,6,7,8,10,11,12,13,14,15,16;2,3,4,6,7,8,10,11,12,13,14,16;4,5,7,8,9,10,11,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;2,6,7,8,12,13,14,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,8,9,10,11,12,14,15,16;2,3,4,5,6,7,8,9,10,11,12,13,15,16;2,3,4,6,7,8,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
16	14	C2 x C2 x C2 x C2	1024	64	2825	2825	1269	8	8	;3,4,5,6,7,8,10,11,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,3,4,6,7,8,9,10,11,12,13,14,15,16;2,3,5,7,8,9,10,11,13,14,15,16;2,4,5,6,8,9,10,11,13,14,15,16;2,3,4,5,6,7,9,10,11,12,13,14,15,16;3,4,5,6,7,8,15,16;2,3,4,5,6,7,8,12,13,14,15,16;2,3,4,5,6,7,8,12,13,14,15,16;5,8,10,11,13,14,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,10,11,12,15,16;2,3,4,5,6,7,8,9,10,11,12,13,14,16;2,3,4,5,6,7,8,9,10,11,12,13,14,15
